orderNumber, itemNumber, product, sourceLocation, destinationLocation, mot, quantity, uom, category, categoryDescription, startDate, endDate, destDaySupp, destStockOH, abcClass, week, approveLoad, reasonCode
35689317,10,4119210957,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251126,20251128,597,479.36,ZNL  ,DP      ,,
35689318,10,4119210961,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689319,10,4119210961,3401,3405,ZTL,40,CS,EF,Deployment: Purchase requisition,20260107,20260109,1,111.447,ZNK  ,DP      ,,
35689320,10,4119210961,3401,3405,ZTL,48,CS,EF,Deployment: Purchase requisition,20260114,20260116,169,0.625,UL   ,DP      ,,
35689321,10,4119211081,3401,3405,ZTL,898,HUL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,CS   ,DP      ,,
35689322,10,4119210798,3401,3405,ZTL,300,UL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNK  ,DP      ,,
35689323,10,4119210800,3401,3405,ZTL,400,UL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,ZNK  ,DP      ,,
35689324,10,4119210800,3401,3405,ZTL,255,UL,EF,Deployment: Purchase requisition,20260114,20260116,0,0,UL   ,DP      ,,
35689325,10,4119211217,3401,3405,ZTL,42,HUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689326,10,4119211217,3401,3405,ZTL,11,HUL,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689327,10,4119211217,3401,3405,ZTL,7,HUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,DP      ,,
35689328,10,1862711651,3401,3405,ZTL,80,CS,EF,Deployment: Purchase requisition,20251126,20251128,595,0.125,UL   ,DP      ,,
35689329,10,1862711650,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20260107,20260109,22,3,CS   ,DP      ,,
35689330,10,4119211366,3401,3405,ZTL,1971,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689331,10,4119211366,3401,3405,ZTL,7992,CS,EF,Deployment: Purchase requisition,20251114,20251116,13,3942,CS   ,C       ,,
35689332,10,4119211366,3401,3405,ZTL,7992,CS,EF,Deployment: Purchase requisition,20251210,20251212,126,1175.741,UL   ,C       ,,
35689333,10,4119211366,3401,3405,ZTL,7992,CS,EF,Deployment: Purchase requisition,20260114,20260116,154,1372.37,UL   ,C       ,,
35689334,10,4119211372,3401,3405,ZTL,141,UL,EF,Deployment: Purchase requisition,20251023,20251025,8,20219.198,ZNK  ,DP      ,,
35689335,10,3800006945,3401,3405,ZTL,35,CS,EF,Deployment: Purchase requisition,20251106,20251108,0,0,ZNL  ,DP      ,,
35689336,10,3800006945,3401,3405,ZTL,1,CS,EF,Deployment: Purchase requisition,20251110,20251112,51,25.68,ZNL  ,DP      ,,
35689337,10,3800006945,3401,3405,ZTL,4,CS,EF,Deployment: Purchase requisition,20260107,20260109,42,23.296,ZNK  ,DP      ,,
35689338,10,88462310156,3401,3405,ZTL,204,CS,EF,Deployment: Purchase requisition,20251126,20251128,107,59,CS   ,DP      ,,
35689339,10,4119211413,3430,3400,ZTL,840,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,CS   ,DP      ,,
35689340,10,4119211414,3430,3400,ZTL,840,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNL  ,DP      ,,
35689341,10,4119211412,3430,3400,ZTL,138,UL,EF,Deployment: Purchase requisition,20251024,20251026,7,117,CS   ,DP      ,,
35689342,10,4119211412,3430,3400,ZTL,430,UL,EF,Deployment: Purchase requisition,20251224,20251226,9,23004.375,ZNL  ,DP      ,,
35689343,10,4119211412,3430,3400,ZTL,292,UL,EF,Deployment: Purchase requisition,20260107,20260109,8,23004.375,ZNL  ,DP      ,,
35689344,10,4119211494,3430,3400,ZTL,16,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,CS   ,DP      ,,
35689345,10,4119211372,3401,3405,ZTL,20,UL,EF,Deployment: Purchase requisition,20251024,20251026,8,20219.198,ZNK  ,DP      ,,
35689346,10,4119211372,3401,3405,ZTL,217,UL,EF,Deployment: Purchase requisition,20251027,20251029,81,34190.89,ZNK  ,DP      ,,
35689347,10,4119211396,3401,3405,ZTL,372,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,1,CS   ,DP      ,,
35689348,10,4119211397,3401,3405,ZTL,25,UL,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689349,10,4119211397,3401,3405,ZTL,31,UL,EF,Deployment: Purchase requisition,20251020,20251022,0,0,ZNK  ,DP      ,,
35689350,10,88462310440,3401,3405,ZTL,5520,CS,EF,Deployment: Purchase requisition,20251107,20251109,23,6921.365,ZNL  ,D       ,,
35689351,10,88462310440,3401,3405,ZTL,5520,CS,EF,Deployment: Purchase requisition,20251217,20251219,102,63.35,UL   ,D       ,,
35689352,10,88462310440,3401,3405,ZTL,5520,CS,EF,Deployment: Purchase requisition,20260114,20260116,171,42485.422,ZNL  ,D       ,,
35689353,10,3800024751,3401,3405,ZTL,10,QUL,EF,Deployment: Purchase requisition,20251020,20251022,11,606.232,ZNK  ,DP      ,,
35689354,10,3800024751,3401,3405,ZTL,272,QUL,EF,Deployment: Purchase requisition,20251031,20251102,4,12,CS   ,DP      ,,
35689355,10,4119210643,3401,3405,ZTL,1,HUL,EF,Deployment: Purchase requisition,20251020,20251022,0,0,ZNK  ,DP      ,,
35689356,10,4119210646,3401,3405,ZTL,64,HUL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,HUL  ,DP      ,,
35689357,10,4119210646,3401,3405,ZTL,130,HUL,EF,Deployment: Purchase requisition,20251224,20251226,0,0.5,UL   ,DP      ,,
35689358,10,4119210646,3401,3405,ZTL,1274,HUL,EF,Deployment: Purchase requisition,20251231,20260102,0,0,HUL  ,DP      ,,
35689359,10,4119210646,3401,3405,ZTL,124,HUL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689360,10,4119210647,3401,3405,ZTL,60,HUL,EF,Deployment: Purchase requisition,20251231,20260102,0,0,HUL  ,DP      ,,
35689361,10,4119210647,3401,3405,ZTL,100,HUL,EF,Deployment: Purchase requisition,20260114,20260116,0,0,CS   ,DP      ,,
35689362,10,4119210650,3401,3405,ZTL,100,HUL,EF,Deployment: Purchase requisition,20260107,20260109,84,1,HUL  ,DP      ,,
35689363,10,3800031062,3401,3405,ZTL,3384,CS,EF,Deployment: Purchase requisition,20251024,20251026,12,14,UL   ,C       ,,
35689364,10,3800031062,3401,3405,ZTL,3384,CS,EF,Deployment: Purchase requisition,20251203,20251205,89,6922,CS   ,C       ,,
35689365,10,4119210540,3401,3405,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251020,20251022,60,13448.352,ZNK  ,C       ,,
35689366,10,3800031063,3401,3405,ZTL,3744,CS,EF,Deployment: Purchase requisition,20251224,20251226,14,5017.35,ZNK  ,C       ,,
35689367,10,4119210540,3401,3405,ZTL,1848,CS,EF,Deployment: Purchase requisition,20251114,20251116,39,46.857,UL   ,C       ,,
35689368,10,4119210540,3401,3405,ZTL,756,CS,EF,Deployment: Purchase requisition,20260114,20260116,0,0,ZNK  ,C       ,,
35689369,10,4119211151,3401,3405,ZTL,76,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,DP      ,,
35689370,10,4119211151,3401,3405,ZTL,4,CS,EF,Deployment: Purchase requisition,20251110,20251112,0,0,ZNK  ,DP      ,,
35689371,10,4119210541,3401,3405,ZTL,3360,CS,EF,Deployment: Purchase requisition,20251024,20251026,28,12328.342,ZNL  ,D       ,,
35689372,10,4119211297,3401,3405,ZTL,72,CS,EF,Deployment: Purchase requisition,20251126,20251128,40,123.492,ZNK  ,DP      ,,
35689373,10,4119210539,3401,3405,ZTL,864,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689374,10,4119210539,3401,3405,ZTL,4968,CS,EF,Deployment: Purchase requisition,20251121,20251123,9,1236,CS   ,D       ,,
35689375,10,3800024751,3401,3405,ZTL,20,QUL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689376,10,3800024751,3401,3405,ZTL,4,QUL,EF,Deployment: Purchase requisition,20260107,20260109,92,110.224,ZNK  ,DP      ,,
35689377,10,3800024753,3401,3405,ZTL,20,QUL,EF,Deployment: Purchase requisition,20251020,20251022,11,881.792,ZNK  ,DP      ,,
35689378,10,3800024753,3401,3405,ZTL,208,QUL,EF,Deployment: Purchase requisition,20251031,20251102,8,3,UL   ,DP      ,,
35689379,10,3800027284,3430,3400,ZTL,8,CS,EF,Deployment: Purchase requisition,20251224,20251226,214,90,ZNL  ,DP      ,,
35689380,10,3800027374,3430,3400,ZTL,4,QUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689381,10,3800052168,3430,3400,ZTL,4,CS,EF,Deployment: Purchase requisition,20260114,20260116,1,51,ZNL  ,DP      ,,
35689382,10,3800006945,3430,3400,ZTL,4,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNL  ,DP      ,,
35689383,10,3800006945,3430,3400,ZTL,20,CS,EF,Deployment: Purchase requisition,20251203,20251205,35,25.68,ZNL  ,DP      ,,
35689384,10,3800006945,3430,3400,ZTL,4,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689385,10,4119210777,3401,3405,ZTL,238,HUL,EF,Deployment: Purchase requisition,20251105,20251107,0,0,ZNK  ,DP      ,,
35689386,10,4119210560,3401,3405,ZTL,61,UL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689387,10,4119210559,3401,3405,ZTL,115,HUL,EF,Deployment: Purchase requisition,20251017,20251019,0,0,,,,
35689388,10,4119210559,3401,3405,ZTL,42,HUL,EF,Deployment: Purchase requisition,20251024,20251026,2,6,CS   ,DP      ,,
35689389,10,4119210981,3401,3405,ZTL,488,CS,EF,Deployment: Purchase requisition,20251203,20251205,0,0,CS   ,DP      ,,
35689390,10,4119210981,3401,3405,ZTL,104,CS,EF,Deployment: Purchase requisition,20251210,20251212,0,134.1,ZNL  ,DP      ,,
35689391,10,4119210981,3401,3405,ZTL,632,CS,EF,Deployment: Purchase requisition,20251217,20251219,1,3,CS   ,DP      ,,
35689392,10,4119210981,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20251224,20251226,0,0.375,UL   ,DP      ,,
35689393,10,4119210981,3401,3405,ZTL,80,CS,EF,Deployment: Purchase requisition,20251231,20260102,0,0,CS   ,DP      ,,
35689394,10,3800052144,3412,3491,ZTL,211,CS,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689395,10,4119211245,3401,3405,ZTL,466,HUL,EF,Deployment: Purchase requisition,20251031,20251102,18,2,UL   ,DP      ,,
35689396,10,4119210539,3401,3405,ZTL,4104,CS,EF,Deployment: Purchase requisition,20251231,20260102,104,18416.244,ZNK  ,D       ,,
35689397,10,4119211332,3401,3405,ZTL,357,HUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689398,10,4119210831,3401,3405,ZTL,51,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,CS   ,DP      ,,
35689399,10,4119211332,3401,3405,ZTL,137,HUL,EF,Deployment: Purchase requisition,20251031,20251102,22,900,CS   ,DP      ,,
35689400,10,4119210831,3401,3405,ZTL,24,CS,EF,Deployment: Purchase requisition,20260107,20260109,52,2,CS   ,DP      ,,
35689401,10,4119211332,3401,3405,ZTL,89,HUL,EF,Deployment: Purchase requisition,20251110,20251112,8,449,UL   ,DP      ,,
35689402,10,4119210776,3401,3405,ZTL,104,UL,EF,Deployment: Purchase requisition,20251105,20251107,0,0,CS   ,DP      ,,
35689403,10,4119211331,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251020,20251022,18,144.074,ZNK  ,DP      ,,
35689404,10,4119211331,3401,3405,ZTL,50,CS,EF,Deployment: Purchase requisition,20251031,20251102,15,14,CS   ,DP      ,,
35689405,10,4119210168,3401,3405,ZTL,40,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689406,10,4119211331,3401,3405,ZTL,187,CS,EF,Deployment: Purchase requisition,20251107,20251109,2,1293.216,ZNL  ,DP      ,,
35689407,10,4119210143,3401,3405,ZTL,18,UL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNK  ,DP      ,,
35689408,10,4119210987,3401,3405,ZTL,22,UL,EF,Deployment: Purchase requisition,20251106,20251108,0,0,CS   ,DP      ,,
35689409,10,4119210147,3401,3405,ZTL,82,UL,EF,Deployment: Purchase requisition,20251126,20251128,3,3932.644,ZNK  ,DP      ,,
35689410,10,4119210170,3401,3405,ZTL,32,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689411,10,4119210148,3401,3405,ZTL,48,UL,EF,Deployment: Purchase requisition,20251024,20251026,84,12521.25,ZNL  ,DP      ,,
35689412,10,4119210158,3401,3405,ZTL,10,HUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689413,10,4119210158,3401,3405,ZTL,225,HUL,EF,Deployment: Purchase requisition,20251022,20251024,3,7741.44,ZNK  ,DP      ,,
35689414,10,3800028551,3401,3405,ZTL,82,UL,EF,Deployment: Purchase requisition,20251126,20251128,2,2286.834,ZNK  ,DP      ,,
35689415,10,4119210158,3401,3405,ZTL,208,HUL,EF,Deployment: Purchase requisition,20251126,20251128,3,75,UL   ,DP      ,,
35689416,10,3800028551,3401,3405,ZTL,2,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689417,10,4119210158,3401,3405,ZTL,20,HUL,EF,Deployment: Purchase requisition,20251224,20251226,10,14730.26,ZNL  ,DP      ,,
35689418,10,3800028566,3401,3405,ZTL,10,HUL,EF,Deployment: Purchase requisition,20251110,20251112,38,5270.726,ZNL  ,DP      ,,
35689419,10,4119210158,3401,3405,ZTL,80,HUL,EF,Deployment: Purchase requisition,20251231,20260102,6,14628.672,ZNL  ,DP      ,,
35689420,10,3800028566,3401,3405,ZTL,2,HUL,EF,Deployment: Purchase requisition,20251117,20251119,30,5270.726,ZNL  ,DP      ,,
35689421,10,4119210158,3401,3405,ZTL,180,HUL,EF,Deployment: Purchase requisition,20260107,20260109,18,144,CS   ,DP      ,,
35689422,10,3800028566,3401,3405,ZTL,28,HUL,EF,Deployment: Purchase requisition,20251126,20251128,27,19,UL   ,DP      ,,
35689423,10,4119210162,3401,3405,ZTL,22,HUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNL  ,DP      ,,
35689424,10,3800028566,3401,3405,ZTL,200,HUL,EF,Deployment: Purchase requisition,20251224,20251226,21,2,HUL  ,DP      ,,
35689425,10,4119210196,3401,3405,ZTL,4,QUL,EF,Deployment: Purchase requisition,20251126,20251128,597,4,CS   ,DP      ,,
35689426,10,3800028589,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,CS   ,DP      ,,
35689427,10,3800028589,3401,3405,ZTL,40,CS,EF,Deployment: Purchase requisition,20251126,20251128,1,3,CS   ,DP      ,,
35689428,10,4119210980,3401,3405,ZTL,59,UL,EF,Deployment: Purchase requisition,20251106,20251108,0,0,UL   ,DP      ,,
35689429,10,4119210640,3401,3405,ZTL,338,HUL,EF,Deployment: Purchase requisition,20251126,20251128,1,5486.8,ZNL  ,DP      ,,
35689430,10,4119210983,3401,3405,ZTL,64,CS,EF,Deployment: Purchase requisition,20251224,20251226,0,0,ZNK  ,DP      ,,
35689431,10,4119210640,3401,3405,ZTL,80,HUL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689432,10,4119210983,3401,3405,ZTL,240,CS,EF,Deployment: Purchase requisition,20251231,20260102,0,0.125,UL   ,DP      ,,
35689433,10,4119210642,3401,3405,ZTL,950,HUL,EF,Deployment: Purchase requisition,20251231,20260102,0,0,UL   ,DP      ,,
35689434,10,4119210983,3401,3405,ZTL,88,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,36.9,ZNL  ,DP      ,,
35689435,10,4119210983,3401,3405,ZTL,160,CS,EF,Deployment: Purchase requisition,20260114,20260116,2,33.476,ZNK  ,DP      ,,
35689436,10,4119210643,3401,3405,ZTL,29,HUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689437,10,4119210278,3401,3405,ZTL,1530,CS,EF,Deployment: Purchase requisition,20251121,20251123,28,13.178,UL   ,D       ,,
35689438,10,3800029097,3401,3405,ZTL,1296,CS,EF,Deployment: Purchase requisition,20251031,20251102,18,473,CS   ,D       ,,
35689439,10,4119210278,3401,3405,ZTL,1439,CS,EF,Deployment: Purchase requisition,20251217,20251219,100,13126.113,ZNL  ,D       ,,
35689440,10,3800029097,3401,3405,ZTL,1296,CS,EF,Deployment: Purchase requisition,20251224,20251226,88,2310,CS   ,D       ,,
35689441,10,4119210281,3401,3405,ZTL,2520,CS,EF,Deployment: Purchase requisition,20251121,20251123,36,3212.667,ZNK  ,D       ,,
35689442,10,4119210060,3401,3405,ZTL,1260,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689443,10,4119210281,3401,3405,ZTL,2520,CS,EF,Deployment: Purchase requisition,20251231,20260102,115,5168,CS   ,D       ,,
35689444,10,4119210060,3401,3405,ZTL,1008,CS,EF,Deployment: Purchase requisition,20251121,20251123,41,34.5,UL   ,D       ,,
35689445,10,4119210060,3401,3405,ZTL,1008,CS,EF,Deployment: Purchase requisition,20260107,20260109,166,3423,CS   ,D       ,,
35689446,10,4119210454,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689447,10,4119210456,3401,3405,ZTL,3500,CS,EF,Deployment: Purchase requisition,20251031,20251102,45,22106.63,ZNL  ,D       ,,
35689448,10,4119210064,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689449,10,4119210456,3401,3405,ZTL,5600,CS,EF,Deployment: Purchase requisition,20251121,20251123,43,10427.096,ZNK  ,D       ,,
35689450,10,4119210064,3401,3405,ZTL,2664,CS,EF,Deployment: Purchase requisition,20251031,20251102,85,5119,CS   ,D       ,,
35689451,10,4119210456,3401,3405,ZTL,4480,CS,EF,Deployment: Purchase requisition,20251224,20251226,96,21463.094,ZNK  ,D       ,,
35689452,10,4119210064,3401,3405,ZTL,2664,CS,EF,Deployment: Purchase requisition,20251121,20251123,90,12564.064,ZNK  ,D       ,,
35689453,10,4119210064,3401,3405,ZTL,2664,CS,EF,Deployment: Purchase requisition,20251217,20251219,150,28626.257,ZNK  ,D       ,,
35689454,10,4119210602,3401,3405,ZTL,40,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689455,10,4119210120,3401,3405,ZTL,56,CS,EF,Deployment: Purchase requisition,20251126,20251128,598,457.232,ZNL  ,DP      ,,
35689456,10,4119211606,3401,3405,ZTL,68,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689457,10,4119211606,3401,3405,ZTL,65,CS,EF,Deployment: Purchase requisition,20251031,20251102,11,336.432,ZNK  ,DP      ,,
35689458,10,4119210137,3401,3405,ZTL,11,UL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,ZNL  ,DP      ,,
35689459,10,4119211494,3401,3405,ZTL,56,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689460,10,4119210138,3401,3405,ZTL,671,UL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNK  ,DP      ,,
35689461,10,4119210138,3401,3405,ZTL,38,UL,EF,Deployment: Purchase requisition,20251231,20260102,0,0,UL   ,DP      ,,
35689462,10,4119210138,3401,3405,ZTL,81,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689463,10,4119211211,3430,3400,ZTL,8,QUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689464,10,4119211211,3430,3400,ZTL,4,QUL,EF,Deployment: Purchase requisition,20251110,20251112,294,0.25,UL   ,DP      ,,
35689465,10,3800031461,3430,3400,ZTL,3120,CS,EF,Deployment: Purchase requisition,20251031,20251102,12,8424,ZNL  ,B       ,,
35689466,10,4119211727,3430,3400,ZTL,672,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689467,10,4119211727,3430,3400,ZTL,1646,CS,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689468,10,4119211727,3430,3400,ZTL,1426,CS,EF,Deployment: Purchase requisition,20251017,20251019,0,0,,,,
35689469,10,4119210158,3430,3400,ZTL,24,HUL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,UL   ,DP      ,,
35689470,10,4119210193,3430,3400,ZTL,1,HUL,EF,Deployment: Purchase requisition,20251028,20251030,625,1,CS   ,DP      ,,
35689471,10,4119210196,3430,3400,ZTL,56,QUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,CS   ,DP      ,,
35689472,10,4119210619,3430,3400,ZTL,18,UL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689473,10,4119210619,3430,3400,ZTL,100,UL,EF,Deployment: Purchase requisition,20251023,20251025,73,100,CS   ,DP      ,,
35689474,10,4119210619,3430,3400,ZTL,74,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689475,10,4119210541,3430,3400,ZTL,1595,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689476,10,4119210539,3430,3400,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251024,20251026,4,288,CS   ,D       ,,
35689477,10,4119210539,3430,3400,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251107,20251109,16,6446.775,ZNL  ,D       ,,
35689478,10,4119210539,3430,3400,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251126,20251128,54,6443,CS   ,D       ,,
35689479,10,4119210539,3430,3400,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251210,20251212,138,67644.375,ZNL  ,D       ,,
35689480,10,4119210539,3430,3400,ZTL,3960,CS,EF,Deployment: Purchase requisition,20251231,20260102,141,33382.734,ZNK  ,D       ,,
35689481,10,4119210539,3430,3400,ZTL,1728,CS,EF,Deployment: Purchase requisition,20260114,20260116,156,83198.55,ZNL  ,D       ,,
35689482,10,4119210998,3430,3400,ZTL,24,CS,EF,Deployment: Purchase requisition,20251023,20251025,2,450,ZNL  ,DP      ,,
35689483,10,4119210163,3430,3400,ZTL,1,CS,EF,Deployment: Purchase requisition,20251031,20251102,9,1,CS   ,DP      ,,
